gene_id	gene_name	UPF1_log2FC	UPF1_padj	NBAS_log2FC	NBAS_padj	Frac-seq	APEX-seq	ER-RiboProf	ER-overlap
ENSG00000065970	FOXJ2	-0.344901594	0.001067433	-0.056476218	0.832824221	0	1	0	1
ENSG00000065978	YBX1	-0.311431096	2.27E-15	-0.117442572	0.064175592	0	0	0	0
ENSG00000065989	PDE4A	-0.289990939	0.018464873	0.061817044	0.841589212	0	0	0	0
ENSG00000066027	PPP2R5A	-0.120121039	0.30987597	-0.035062741	0.915393695	0	1	0	1
ENSG00000066032	CTNNA2	-0.036391739	0.944391632	-0.002375759	NA	0	0	0	0
ENSG00000066044	ELAVL1	-0.464759112	4.84E-16	-0.152179111	0.088974685	0	0	0	0
ENSG00000066056	TIE1	0.011367882	NA	-0.002974883	NA	0	0	0	0
ENSG00000066084	DIP2B	-0.193115898	0.007960876	-0.090683631	0.473291087	0	0	0	0
ENSG00000066117	SMARCD1	0.054920985	0.712552843	0.078896736	0.656376422	0	0	0	0
ENSG00000066135	KDM4A	-0.067542041	0.51727629	-0.106937887	0.47997094	0	0	0	0
ENSG00000066136	NFYC	0.121553318	0.318249193	0.005751923	0.988033089	0	0	0	0
ENSG00000066185	ZMYND12	0.319915006	NA	0.024860656	NA	0	0	0	0
ENSG00000066230	SLC9A3	-0.041867282	0.935942986	0.083839286	NA	0	0	0	0
ENSG00000066248	NGEF	-0.032883718	0.934897691	0.04318459	0.922922907	0	0	0	0
ENSG00000066279	ASPM	-0.451927305	3.22E-10	0.034141051	0.881166487	0	1	0	1
ENSG00000066294	CD84	0.263816306	0.462109848	0.30263716	NA	0	0	0	0
ENSG00000066322	ELOVL1	-0.099430495	0.333114256	-0.157532215	0.206930491	1	0	1	2
ENSG00000066336	SPI1	-0.055683784	NA	0.000632695	NA	0	0	0	0
ENSG00000066382	MPPED2	-0.046401171	0.929329224	-0.063390346	NA	0	0	0	0
ENSG00000066405	CLDN18	0.147704859	0.696033929	0.009987825	NA	0	0	0	0
ENSG00000066422	ZBTB11	-0.131277242	0.244807136	-0.028029606	0.916943954	0	1	0	1
ENSG00000066427	ATXN3	0.132023292	0.567135939	-0.062430616	0.841212568	0	1	0	1
ENSG00000066455	GOLGA5	0.027857177	0.914914092	0.136886554	0.579628537	0	0	0	0
ENSG00000066468	FGFR2	-0.046434198	0.929739637	0.01134564	NA	0	1	0	1
ENSG00000066557	LRRC40	-0.29219705	0.00738215	-0.064351803	0.801505578	0	1	0	1
ENSG00000066583	ISOC1	-0.525280446	4.66E-08	-0.191256973	0.18980153	0	0	0	0
ENSG00000066629	EML1	-0.243800222	0.237087013	-0.122662264	0.697517223	0	0	0	0
ENSG00000066651	TRMT11	0.133695278	0.526262871	-0.085314785	0.802227445	0	0	0	0
ENSG00000066654	THUMPD1	-0.640784257	1.00E-12	-0.18219092	0.172187626	0	0	0	0
ENSG00000066697	MSANTD3	-0.146700852	0.415802748	-0.174101169	0.435235637	0	0	0	0
ENSG00000066735	KIF26A	-0.208764241	0.074967668	0.059702755	0.826919412	0	0	0	0
ENSG00000066739	ATG2B	0.076429617	0.48915146	0.084175535	0.647369297	0	1	0	1
ENSG00000066777	ARFGEF1	0.118862953	0.515115667	0.232497887	0.151542188	0	1	0	1
ENSG00000066813	ACSM2B	-0.299167488	0.403487945	-0.073036935	NA	0	0	0	0
ENSG00000066827	ZFAT	0.347930706	0.064232018	0.118060116	0.714661001	0	0	0	0
ENSG00000066855	MTFR1	0.39810902	0.000780491	0.014255145	0.975105267	0	0	0	0
ENSG00000066923	STAG3	0.122738612	0.189298904	-0.031083168	0.909087025	0	0	0	0
ENSG00000066926	FECH	0.101481691	0.68195902	-0.16243817	0.483861027	0	0	0	0
ENSG00000066933	MYO9A	0.322152491	0.04317535	-0.001545439	0.997872635	0	0	0	0
ENSG00000067048	DDX3Y	0.184407047	0.658570067	-0.018740025	NA	0	0	0	0
ENSG00000067057	PFKP	-0.099697924	0.12363649	0.04280319	0.738836323	0	0	1	1
ENSG00000067064	IDI1	-0.163054274	0.085838792	0.229946849	0.01970618	0	0	0	0
ENSG00000067066	SP100	0.351544745	0.015291745	0.096586096	0.765044704	0	0	0	0
ENSG00000067082	KLF6	0.609400825	6.91E-18	0.383532648	6.55E-06	0	1	0	1
ENSG00000067113	PLPP1	0.305151382	0.141370278	-0.014477854	0.978193888	0	0	0	0
ENSG00000067141	NEO1	-0.329328769	0.094238047	0.086391041	0.820223603	1	1	1	3
ENSG00000067167	TRAM1	-0.150045311	0.127207849	0.087796417	0.596320239	1	1	1	3
ENSG00000067177	PHKA1	-0.320468516	0.000587446	-0.213282422	0.054548978	0	0	0	0
ENSG00000067182	TNFRSF1A	0.19841814	0.03489508	0.010584647	0.970144599	1	0	0	1
ENSG00000067191	CACNB1	1.182424386	1.45E-12	0.097511958	0.798674389	0	0	0	0
ENSG00000067208	EVI5	0.281430377	0.053470296	0.087902536	0.793098523	0	0	0	0
ENSG00000067221	STOML1	0.79468087	0.000112764	-0.022964746	0.963336368	0	0	0	0
ENSG00000067225	PKM	0.074804631	0.028902322	-0.148515861	0.001354902	0	0	0	0
ENSG00000067248	DHX29	-0.156543947	0.2343938	-0.078315178	0.676617173	0	0	0	0
ENSG00000067334	DNTTIP2	-0.144084666	0.049337676	-0.025899677	0.874150089	0	0	0	0
ENSG00000067365	METTL22	0.323761288	0.107630074	-0.083288949	0.820223603	0	0	0	0
ENSG00000067369	TP53BP1	-0.044699332	0.776362897	0.043192627	0.870580411	0	1	0	1
ENSG00000067445	TRO	NA	NA	0.004041162	NA	0	0	0	0
ENSG00000067533	RRP15	-0.190060418	0.034618139	0.055535002	0.836251305	0	0	0	0
ENSG00000067560	RHOA	-0.149667562	0.002400801	-0.048642755	0.700087212	0	0	0	0
ENSG00000067596	DHX8	0.127078307	0.337207013	-0.072770629	0.723952479	0	0	0	0
ENSG00000067606	PRKCZ	-0.024552354	0.930142718	-0.070837381	0.840768902	0	0	0	0
ENSG00000067646	ZFY	0.00438381	NA	NA	NA	0	0	0	0
ENSG00000067704	IARS2	-0.25325686	1.80E-07	-0.019287397	0.916335791	0	1	0	1
ENSG00000067715	SYT1	0.331290874	0.251934865	-0.120601185	0.730594759	0	0	0	0
ENSG00000067798	NAV3	0.482525311	0.037275622	0.355150644	NA	0	0	0	0
ENSG00000067829	IDH3G	-0.227056714	0.015510156	-0.051229516	0.832872854	0	0	0	0
ENSG00000067836	ROGDI	0.356962883	0.095871247	-0.08718969	0.821945703	0	0	0	0
ENSG00000067840	PDZD4	-0.340304194	0.0935732	0.149802371	0.637518713	0	0	0	0
ENSG00000067842	ATP2B3	0.058347073	NA	0.009500738	NA	0	0	0	0
ENSG00000067900	ROCK1	0.037387344	0.84666773	0.048208229	0.857902719	0	1	0	1
ENSG00000067955	CBFB	-0.367692091	0.000905304	-0.06522442	0.808517019	0	0	0	0
ENSG00000067992	PDK3	-0.250489671	0.022006562	-0.034838	0.918669848	0	0	0	0
ENSG00000068001	HYAL2	-0.147618807	0.262296661	0.219916047	0.114824392	0	1	0	1
ENSG00000068024	HDAC4	0.007351363	0.986929463	0.105993018	0.776860196	0	0	0	0
ENSG00000068028	RASSF1	1.896160517	9.78E-78	-0.018576812	0.96710442	0	0	0	0
ENSG00000068078	FGFR3	-0.699910307	0.000151392	0.137665513	0.676813117	0	1	0	1
ENSG00000068079	IFI35	0.161910267	0.448444528	-0.026460925	0.953960854	0	0	0	0
ENSG00000068097	HEATR6	-0.068356192	0.793004357	0.035162835	0.9351654	0	0	0	0
ENSG00000068120	COASY	0.128363362	0.06606056	0.037215714	0.85357223	0	0	0	0
ENSG00000068137	PLEKHH3	-0.251419286	0.017474186	0.072552803	0.783937977	0	0	0	0
ENSG00000068305	MEF2A	0.07711186	0.610768059	0.17586557	0.34192264	0	1	0	1
ENSG00000068308	OTUD5	-0.056076403	0.615358578	-0.101914215	0.483861027	0	0	0	0
ENSG00000068323	TFE3	0.829119863	7.31E-42	-0.021745314	0.931744158	0	0	0	0
ENSG00000068354	TBC1D25	0.056832198	0.859512544	-0.043830904	0.921890208	0	0	0	0
ENSG00000068366	ACSL4	0.009370337	0.959949865	0.023759912	0.947701552	0	1	0	1
ENSG00000068383	INPP5A	-0.351520535	4.65E-05	0.084791368	0.725986218	0	0	0	0
ENSG00000068394	GPKOW	0.010704592	0.95797834	0.013295819	0.970002427	0	0	0	0
ENSG00000068400	GRIPAP1	0.401625395	8.37E-06	0.085479941	0.778410097	0	0	0	0
ENSG00000068438	FTSJ1	0.231887432	0.000729742	0.176951029	0.049819103	0	0	0	0
ENSG00000068489	PRR11	-0.537380459	1.63E-11	0.024183406	0.929667628	0	1	0	1
ENSG00000068615	REEP1	-0.31676212	0.145355493	0.030583242	0.94707552	0	1	0	1
ENSG00000068650	ATP11A	0.410816335	3.02E-07	0.299530587	0.001003491	0	1	0	1
ENSG00000068654	POLR1A	0.082010842	0.381379451	-0.027297886	0.91242664	0	1	0	1
ENSG00000068697	LAPTM4A	0.036485308	0.722509116	0.044806996	0.843349869	0	0	1	1
ENSG00000068724	TTC7A	0.039472192	0.787630246	-0.177834687	0.065839641	0	0	0	0
ENSG00000068745	IP6K2	0.119004515	0.453752147	0.015608412	0.967831692	0	1	0	1
ENSG00000068781	STON1-GTF2A1L	-0.023310488	NA	-0.020374285	NA	0	0	0	0
ENSG00000068784	SRBD1	0.290944943	0.010670811	0.092435836	0.725118094	0	0	0	0
ENSG00000068796	KIF2A	-0.365116089	0.004276382	-0.14119185	0.523195005	0	1	0	1
ENSG00000068831	RASGRP2	0.043216261	0.929567777	0.189291591	NA	0	0	0	0
ENSG00000068878	PSME4	0.005497341	0.94834714	-0.097508447	0.246517987	0	0	0	0
ENSG00000068885	IFT80	0.427110768	0.006991207	0.029127231	0.951399641	0	0	0	0
ENSG00000068903	SIRT2	0.368959642	0.003083371	0.14389344	0.577727282	0	0	0	0
ENSG00000068912	ERLEC1	0.007948353	0.959210089	0.120215387	0.451565871	0	0	0	0
ENSG00000068971	PPP2R5B	0.247953397	0.246723789	0.009986139	0.9852448	0	0	0	0
ENSG00000068976	PYGM	-0.122465927	NA	-0.030936884	NA	0	0	0	0
ENSG00000068985	PAGE1	-0.157046126	NA	-0.040088462	NA	0	0	0	0
ENSG00000069011	PITX1	-0.337315789	2.62E-05	0.023780032	0.944109002	0	0	0	0
ENSG00000069018	TRPC7	-0.126549992	NA	0.033100898	NA	0	0	0	0
ENSG00000069020	MAST4	0.035880854	0.938385499	0.052092192	0.905632615	0	0	0	0
ENSG00000069122	ADGRF5	0.11083493	NA	0.040981734	NA	0	0	0	0
ENSG00000069188	SDK2	0.112430546	NA	0.055394538	NA	0	0	1	1
ENSG00000069248	NUP133	-0.338443007	1.58E-05	-0.089911608	0.558592388	0	0	0	0
ENSG00000069275	NUCKS1	-0.49948803	2.67E-31	0.006457213	0.974594139	0	0	0	0
ENSG00000069329	VPS35	-0.273904706	0.000154285	-0.118761459	0.440954293	0	0	0	0
ENSG00000069345	DNAJA2	-0.379890058	1.15E-09	-0.141088993	0.121758885	0	0	0	0
ENSG00000069399	BCL3	0.153258998	0.332652608	-0.006101439	0.989988115	0	0	0	0
ENSG00000069424	KCNAB2	0.321334377	0.132229783	-0.001314641	0.998418746	0	0	0	0
ENSG00000069431	ABCC9	0.258542452	0.108203191	0.350263867	0.028647203	NA	NA	NA	NA
ENSG00000069482	GAL	-0.395529799	1.94E-11	-0.307361987	0.000100509	1	0	1	2
ENSG00000069493	CLEC2D	0.089540722	0.794433341	0.080022492	0.836251305	0	0	0	0
ENSG00000069509	FUNDC1	-0.328697523	0.02847044	-0.116682438	0.679846896	0	0	0	0
ENSG00000069535	MAOB	-0.037103264	NA	0.142017043	NA	0	0	0	0
ENSG00000069667	RORA	-0.111978208	0.808945118	-0.103451594	NA	0	0	0	0
ENSG00000069702	TGFBR3	-0.022177268	0.858771939	-0.054443171	0.794453714	0	1	0	1
ENSG00000069764	PLA2G10	-0.176819286	0.66525231	-0.182150923	NA	0	0	0	0
ENSG00000069812	HES2	-0.310354605	0.25422027	-0.051057823	0.907446131	0	0	0	0
ENSG00000069849	ATP1B3	-0.086153336	0.302302981	0.047556857	0.777952204	0	0	1	1
ENSG00000069869	NEDD4	0.660265385	4.89E-07	0.256028491	0.12341283	0	1	0	1
ENSG00000069943	PIGB	0.461047837	0.019759221	0.084994269	0.823020091	0	0	0	0
ENSG00000069956	MAPK6	0.154982792	0.068335232	0.060397134	0.779967745	0	1	0	1
ENSG00000069966	GNB5	-0.628014945	1.78E-05	-0.091077507	0.76723654	0	0	0	0
ENSG00000069974	RAB27A	0.22074584	0.466793536	-0.086070308	0.824188895	0	0	0	0
ENSG00000069998	HDHD5	0.106354309	0.438290093	-0.179676567	0.148917138	0	0	0	0
ENSG00000070010	UFD1	0.470575105	1.58E-06	-0.110949986	0.667394229	0	1	0	1
ENSG00000070018	LRP6	-0.062565983	0.754978754	0.147143579	0.480525743	0	1	0	1
ENSG00000070061	ELP1	-0.117107175	0.15463855	-0.014878553	0.949793948	0	0	0	0
ENSG00000070081	NUCB2	-0.091384223	0.59135591	0.281133004	0.009893781	1	1	1	3
ENSG00000070087	PFN2	0.27342783	0.000247244	0.008171546	0.977733186	0	0	1	1
ENSG00000070159	PTPN3	-0.148259666	0.286837313	-0.018537169	0.95765001	0	0	0	0
ENSG00000070182	SPTB	-0.793144189	1.76E-07	0.075327503	0.830564782	0	0	0	0
ENSG00000070190	DAPP1	-0.093803137	NA	-0.057349372	NA	0	0	0	0
ENSG00000070193	FGF10	NA	NA	0.002287151	NA	NA	NA	NA	NA
ENSG00000070214	SLC44A1	-0.028349416	0.850969942	0.080294405	0.680702799	0	1	0	1
ENSG00000070269	TMEM260	0.563008222	0.002259162	0.087136302	0.817845286	0	1	0	1
ENSG00000070366	SMG6	0.100935717	0.50510638	-0.113601942	0.702683707	0	1	0	1
ENSG00000070367	EXOC5	-0.281171677	0.000262754	-0.03115917	0.915732153	0	0	0	0
ENSG00000070371	CLTCL1	0.235661164	0.014738508	0.224764558	0.092640006	0	1	0	1
ENSG00000070388	FGF22	0.371780748	0.282676103	0.024309374	NA	0	0	0	0
ENSG00000070404	FSTL3	0.336703415	6.51E-10	0.077527878	0.544824106	0	0	0	0
ENSG00000070413	DGCR2	-0.047971072	0.696847817	0.000339643	0.998675963	0	1	1	2
ENSG00000070423	RNF126	0.25814176	0.001205235	-0.032793219	0.915446792	0	0	0	0
ENSG00000070444	MNT	-0.041214208	0.830483048	-0.130330533	0.460013423	0	1	0	1
ENSG00000070476	ZXDC	-0.067362496	0.676239871	0.037152039	0.916321342	0	1	0	1
ENSG00000070495	JMJD6	0.064055082	0.675161142	-0.093146319	0.683526845	0	0	0	0
ENSG00000070501	POLB	-0.181613443	0.314286259	-0.093211853	0.738836323	0	0	0	0
ENSG00000070526	ST6GALNAC1	0.00438381	NA	0.002287151	NA	0	0	0	0
ENSG00000070540	WIPI1	0.98905944	9.57E-08	0.523961598	0.000760353	0	0	0	0
ENSG00000070601	FRMPD1	0.121094397	0.774735323	0.009445271	NA	0	0	0	0
ENSG00000070610	GBA2	0.509200845	3.37E-09	0.00363805	0.99310852	0	0	0	0
ENSG00000070614	NDST1	0.034671013	0.839232439	-0.042702541	0.883476515	0	1	0	1
ENSG00000070669	ASNS	0.302624859	0.010923747	-0.115725496	0.711220588	0	0	0	0
ENSG00000070718	AP3M2	0.137722763	0.57925719	-0.086270978	0.820223603	0	1	0	1
ENSG00000070729	CNGB1	-0.247143088	0.474826711	-0.033624167	NA	0	0	0	0
ENSG00000070731	ST6GALNAC2	0.302279464	0.370440321	0.020575312	NA	0	0	0	0
ENSG00000070748	CHAT	0.039007265	NA	0.022663477	NA	0	0	0	0
ENSG00000070756	PABPC1	-0.483943061	2.22E-22	-0.09163459	0.395810422	0	0	0	0
ENSG00000070759	TESK2	0.250268526	0.193722859	0.042463027	0.920691348	0	0	0	0
ENSG00000070761	CFAP20	-0.027956195	0.894325681	-0.017800955	0.964330069	0	0	0	0
ENSG00000070770	CSNK2A2	0.021175307	0.829202154	0.064376752	0.643135577	0	0	0	0
ENSG00000070778	PTPN21	0.513681049	0.02792979	0.01678284	0.975105267	0	0	0	0
ENSG00000070785	EIF2B3	-0.251802373	0.023106691	0.073943263	0.783937977	0	0	0	0
ENSG00000070808	CAMK2A	0.343107956	NA	0.052826043	NA	0	0	0	0
ENSG00000070814	TCOF1	-0.418088532	3.83E-16	-0.150360368	0.019038078	0	0	0	0
ENSG00000070831	CDC42	-0.285765151	2.48E-08	-0.099587447	0.437645455	0	0	0	0
ENSG00000070882	OSBPL3	0.509072434	3.13E-07	0.138195552	0.450720822	0	0	0	0
ENSG00000070886	EPHA8	0.224772415	0.538558086	-0.020328054	NA	0	0	0	0
ENSG00000070915	SLC12A3	-0.086489195	0.509216526	-0.359860902	0.000489897	0	0	0	0
ENSG00000070950	RAD18	-0.062186858	0.767685445	0.161778323	0.415527249	0	1	0	1
ENSG00000070961	ATP2B1	-0.035942297	0.774099587	0.115666089	0.400040918	1	1	0	2
ENSG00000070985	TRPM5	-0.171791071	NA	0.008572749	NA	0	0	0	0
ENSG00000071051	NCK2	-0.213073785	0.33367541	-0.102537316	0.742208535	0	0	0	0
ENSG00000071054	MAP4K4	-0.116764443	0.291220948	0.017955568	0.939225496	0	0	0	0
ENSG00000071073	MGAT4A	-0.254585588	0.350090589	0.090090868	0.809821924	1	1	0	2
ENSG00000071082	RPL31	-0.266239511	6.66E-06	-0.048485704	0.777952204	0	0	0	0
ENSG00000071127	WDR1	-0.251356687	7.75E-05	-0.073628567	0.570046306	0	0	0	0
ENSG00000071189	SNX13	0.331197685	0.001543936	-0.063124547	0.791785959	0	1	0	1
ENSG00000071203	MS4A12	0.018261149	NA	NA	NA	0	0	0	0
ENSG00000071205	ARHGAP10	-0.033377553	0.887673687	-0.180505533	0.397810957	0	0	0	0
ENSG00000071242	RPS6KA2	-0.073451406	0.636810431	0.149037885	0.341313247	0	0	0	0
ENSG00000071243	ING3	-0.020855353	0.924944514	0.04588946	0.888114501	0	0	0	0
ENSG00000071246	VASH1	0.310472771	0.129461574	0.213965434	0.390734245	0	1	0	1
ENSG00000071282	LMCD1	0.150242661	0.559900403	-0.000988696	0.998418746	0	0	0	0
ENSG00000071462	BUD23	-0.174664391	0.048944145	-0.278411754	0.002487589	0	0	0	0
ENSG00000071537	SEL1L	0.158496968	0.434834494	0.146320338	0.526415327	0	1	1	2
ENSG00000071539	TRIP13	-0.041192619	0.753457083	0.041721598	0.834559078	0	0	0	0
ENSG00000071553	ATP6AP1	-0.023664756	0.835412983	-0.055312269	0.727264326	0	1	1	2
ENSG00000071564	TCF3	-0.263911148	0.000727903	-0.066732986	0.736734367	0	0	0	0
ENSG00000071626	DAZAP1	-0.208042233	0.000232702	-0.060233929	0.661897559	0	1	0	1
ENSG00000071655	MBD3	0.187251557	0.010577805	0.07034296	0.703985683	0	0	1	1
ENSG00000071794	HLTF	-0.253287555	0.006471582	0.053332263	0.860070857	0	0	0	0
ENSG00000071859	FAM50A	-0.145579633	0.142126171	-0.194944658	0.12227925	0	0	0	0
ENSG00000071889	FAM3A	0.060342334	0.709896713	-0.005891825	0.989988115	0	0	0	0
ENSG00000071894	CPSF1	0.054668677	0.767421208	-0.131191366	0.4979716	0	1	0	1
ENSG00000071909	MYO3B	-0.129956253	NA	-0.043204686	NA	0	0	0	0
ENSG00000071967	CYBRD1	0.18711575	0.131298897	0.095915318	0.701979651	0	0	0	0
ENSG00000071991	CDH19	-0.354110589	0.277205679	-0.044338734	NA	0	0	0	0
ENSG00000071994	PDCD2	-0.030873756	0.851586276	-0.280992106	0.011956936	0	0	1	1
ENSG00000072041	SLC6A15	0.011322479	NA	0.004041162	NA	1	1	1	3
ENSG00000072042	RDH11	-0.125342805	0.193587687	0.06773932	0.768509281	0	1	1	2
ENSG00000072062	PRKACA	-0.262527657	0.003637543	0.106303402	0.52741301	0	1	0	1
ENSG00000072071	ADGRL1	0.95135128	9.34E-12	0.197246337	0.367286303	0	1	0	1
ENSG00000072110	ACTN1	-0.165348044	0.000695195	-0.009071793	0.967831692	0	0	0	0
ENSG00000072121	ZFYVE26	0.39789207	1.81E-05	0.051815834	0.832283931	0	0	0	0
ENSG00000072133	RPS6KA6	-0.13008064	0.715273751	-0.058544183	0.890667269	NA	NA	NA	NA
ENSG00000072134	EPN2	-0.044210239	0.820019975	0.092990189	0.719654186	0	1	0	1
ENSG00000072135	PTPN18	0.217563184	0.015552172	-0.068549888	0.770072084	0	1	0	1
ENSG00000072163	LIMS2	-0.203016448	0.343255273	0.088820576	0.798674389	0	0	0	0
ENSG00000072182	ASIC4	0.418064723	NA	0.003746663	NA	0	0	0	0
ENSG00000072195	SPEG	0.121694496	0.665104492	0.032578869	0.947701552	0	0	0	0
ENSG00000072201	LNX1	-0.188746405	0.635242977	-0.079737641	NA	0	0	0	0
ENSG00000072210	ALDH3A2	0.055625774	0.764092826	-0.020690196	0.95894002	1	0	0	1
ENSG00000072274	TFRC	0.023663411	0.748755661	0.167829347	0.011347897	1	1	1	3
ENSG00000072310	SREBF1	0.004617953	0.982571391	-0.082938036	0.622734982	0	0	0	0
ENSG00000072315	TRPC5	0.503209449	NA	0.017375667	NA	0	0	0	0
ENSG00000072364	AFF4	-0.070688376	0.427165974	0.028075359	0.912060148	0	1	0	1
ENSG00000072401	UBE2D1	-0.188754962	0.33096337	-0.027061095	0.951410864	0	0	0	0
ENSG00000072415	MPP5	-0.232600311	0.006283085	0.050416707	0.844064186	0	1	0	1
ENSG00000072422	RHOBTB1	-0.51377048	0.003650958	-0.228113155	0.276572809	0	0	0	0
ENSG00000072501	SMC1A	-0.206084768	0.013245501	-0.006917975	0.982798668	0	0	0	0
ENSG00000072506	HSD17B10	-0.030252389	0.797738573	-0.062439712	0.699667219	0	0	0	0
ENSG00000072518	MARK2	-0.211519661	0.00769207	-0.104871974	0.533744728	0	0	0	0
ENSG00000072571	HMMR	-0.517211832	1.95E-07	-0.00283366	0.994775974	0	1	0	1
ENSG00000072609	CHFR	0.740190594	1.22E-05	0.19692137	0.441473592	0	0	0	0
ENSG00000072657	TRHDE	0.107446677	0.813663702	0.031455236	NA	0	0	0	0
ENSG00000072682	P4HA2	-0.082784931	0.631325179	0.076298304	0.803614764	0	1	1	2
ENSG00000072694	FCGR2B	0.131259108	NA	0.062955763	NA	0	0	0	0
ENSG00000072736	NFATC3	-0.120162207	0.362534999	0.004473137	0.989988115	0	0	0	0
ENSG00000072756	TRNT1	0.005255894	0.98241555	-0.216535058	0.374318191	0	1	0	1
ENSG00000072778	ACADVL	0.39757073	6.95E-14	0.196313654	0.098182617	0	1	0	1
ENSG00000072786	STK10	-0.067463858	0.722509116	-0.118764896	0.564576219	0	0	0	0
ENSG00000072803	FBXW11	-0.127448199	0.261610171	-0.075580899	0.733555455	0	0	0	0
ENSG00000072818	ACAP1	-0.724095359	0.012094407	-0.221850138	NA	0	0	0	0
ENSG00000072832	CRMP1	0.033316579	0.933559807	-0.027255519	NA	0	0	0	0
ENSG00000072840	EVC	0.259167512	0.049439953	-0.127560824	0.612535131	0	1	0	1
ENSG00000072849	DERL2	0.237005864	0.214578842	-0.115275437	0.736103606	0	1	1	2
ENSG00000072858	SIDT1	0.330951387	0.353377512	0.012078363	NA	0	0	0	0
ENSG00000072952	MRVI1	-0.02030503	NA	0.01451997	NA	0	0	0	0
ENSG00000072954	TMEM38A	0.079482644	0.605393313	-0.05582297	0.840837029	0	0	0	0
ENSG00000072958	AP1M1	0.213645473	0.04096782	-0.088222487	0.736103606	0	0	0	0
ENSG00000073008	PVR	0.256302858	0.001152554	0.053387862	0.79698725	0	1	1	2
ENSG00000073050	XRCC1	-0.464670458	0.00164326	0.047262702	0.886698343	0	0	0	0
ENSG00000073060	SCARB1	0.403246384	5.03E-14	0.092706524	0.461008901	0	1	0	1
ENSG00000073067	CYP2W1	0.281432357	0.411328924	0.046776557	NA	0	0	0	0
ENSG00000073111	MCM2	-0.216681366	0.00364927	-0.17489514	0.094514611	0	0	0	0
ENSG00000073146	MOV10L1	0.065902521	NA	0.078591532	NA	0	0	0	0
ENSG00000073150	PANX2	0.44213091	0.028944109	0.118757876	0.725986218	0	0	0	0
ENSG00000073169	SELENOO	-0.067417162	0.665568914	-0.090376259	0.678823909	0	1	0	1
ENSG00000073282	TP63	-0.248322602	NA	0.045043086	NA	0	0	0	0
ENSG00000073331	ALPK1	0.435054582	0.000193164	0.04355841	0.912672774	0	0	0	0
ENSG00000073350	LLGL2	-0.312757868	0.002001027	-0.123154775	0.478840448	0	1	0	1
ENSG00000073417	PDE8A	0.204418557	0.00112567	0.092306164	0.558597025	0	1	0	1
ENSG00000073464	CLCN4	-0.237707388	NA	0.039681641	NA	0	0	0	0
ENSG00000073536	NLE1	0.745019204	2.65E-13	-0.030469575	0.940182252	0	0	0	0
ENSG00000073578	SDHA	-0.073571736	0.180991642	0.02562163	0.844064186	0	1	0	1
ENSG00000073584	SMARCE1	-0.304079235	0.000351768	-0.079057442	0.635797864	0	0	0	0
ENSG00000073598	FNDC8	0.545837768	NA	-0.00756383	NA	0	0	0	0
ENSG00000073605	GSDMB	0.261683733	0.425258528	-0.067844756	NA	0	0	0	0
ENSG00000073614	KDM5A	0.150292062	0.339113041	0.074405294	0.746970891	0	1	0	1
ENSG00000073670	ADAM11	-0.041101776	0.903369265	0.018992304	0.9697887	0	1	0	1
ENSG00000073711	PPP2R3A	-0.579901447	6.48E-07	-0.121935428	0.640853236	0	0	0	0
ENSG00000073712	FERMT2	0.057977932	0.700647222	0.132713078	0.515574068	0	0	0	0
ENSG00000073737	DHRS9	-0.091538732	NA	-0.067621334	NA	0	0	0	0
ENSG00000073756	PTGS2	-0.484282572	7.13E-05	0.189530312	0.306426759	0	0	0	0
ENSG00000073792	IGF2BP2	0.141670196	0.201000039	-0.045400515	0.87187462	0	0	0	0
ENSG00000073803	MAP3K13	0.144416648	0.407186278	-0.093647031	0.755596387	0	0	0	0
ENSG00000073849	ST6GAL1	-0.438078095	0.114008959	-0.176679362	NA	0	1	0	1
ENSG00000073861	TBX21	0.018261149	NA	NA	NA	0	0	0	0
ENSG00000073910	FRY	-0.352844448	0.29870606	-0.001395127	0.998370258	0	0	0	0
ENSG00000073921	PICALM	0.050862894	0.713409382	0.145500794	0.372520741	0	0	0	0
ENSG00000073969	NSF	0.115654059	0.419356111	-0.056938141	0.848515987	0	0	0	0
ENSG00000074047	GLI2	0.070972409	0.8634411	0.174793544	0.495271289	0	1	0	1
ENSG00000074054	CLASP1	0.106655214	0.241866066	-0.06696354	0.562898566	0	0	0	0
ENSG00000074071	MRPS34	0.035149713	0.734093741	-0.103611173	0.424576109	0	0	1	1
ENSG00000074181	NOTCH3	0.131728764	0.765429413	0.124531733	NA	0	1	0	1
ENSG00000074201	CLNS1A	-0.247410677	0.00227809	0.02224415	0.937040716	0	0	0	0
ENSG00000074211	PPP2R2C	0.29575144	0.030324182	-0.031520984	0.931744158	0	0	0	0
ENSG00000074219	TEAD2	-0.052147551	0.822202491	0.097188948	0.736360512	0	0	0	0
ENSG00000074266	EED	0.011776212	0.962666901	0.01981588	0.962966793	0	0	0	0
ENSG00000074276	CDHR2	-0.042108272	0.929111492	-0.113409361	NA	0	0	0	0
ENSG00000074317	SNCB	-0.153391961	NA	0.013607258	NA	0	0	0	0
ENSG00000074319	TSG101	-0.09846447	0.4525259	0.002206395	0.996115588	0	0	0	0
